head,relation,tail,label
DB00480,CELL_DRUG,769-P,0
DB00480,CELL_DRUG,23132-87,0
DB00480,CELL_DRUG,A431,0
DB00480,CELL_DRUG,BFTC-905,0
DB00480,CELL_DRUG,CAL-51,0
DB00480,CELL_DRUG,RERF-LC-MS,0
DB00480,CELL_DRUG,GAK,0
DB00480,CELL_DRUG,AM-38,0
DB00480,CELL_DRUG,COR-L279,0
DB00480,CELL_DRUG,CAS-1,0
DB00480,CELL_DRUG,OCI-AML2,0
DB00480,CELL_DRUG,MFM-223,0
DB00480,CELL_DRUG,CML-T1,0
DB00480,CELL_DRUG,CAL-54,0
DB00480,CELL_DRUG,EFO-21,0
DB00480,CELL_DRUG,LS-1034,0
DB00480,CELL_DRUG,22RV1,0
DB00480,CELL_DRUG,8505C,0
DB00480,CELL_DRUG,BPH-1,0
DB00480,CELL_DRUG,CAL-39,0
DB00480,CELL_DRUG,CaR-1,0
DB00480,CELL_DRUG,HDLM-2,0
DB00480,CELL_DRUG,HO-1-N-1,0
DB00480,CELL_DRUG,HTC-C3,0
DB00480,CELL_DRUG,KGN,0
DB00480,CELL_DRUG,KLE,0
DB00480,CELL_DRUG,KNS-81-FD,0
DB00480,CELL_DRUG,K5,0
DB00480,CELL_DRUG,MDA-MB-415,0
DB00480,CELL_DRUG,NCI-H1975,0
DB00480,CELL_DRUG,SW954,0
DB00480,CELL_DRUG,MKN7,0
DB00480,CELL_DRUG,MDA-MB-157,0
DB00480,CELL_DRUG,MMAc-SF,0
DB00480,CELL_DRUG,MKN45,0
DB00480,CELL_DRUG,NCI-H810,0
DB00480,CELL_DRUG,MFH-ino,0
DB00480,CELL_DRUG,NOS-1,0
DB00480,CELL_DRUG,PANC-03-27,0
DB00480,CELL_DRUG,PANC-10-05,0
DB00480,CELL_DRUG,RL95-2,0
DB00480,CELL_DRUG,RO82-W-1,0
DB00480,CELL_DRUG,SiHa,0
DB00480,CELL_DRUG,SKG-IIIa,0
DB00480,CELL_DRUG,TT,0
DB00480,CELL_DRUG,VMRC-MELG,0
DB00480,CELL_DRUG,TE-9,0
DB00480,CELL_DRUG,TE-11,0
DB00480,CELL_DRUG,TE-6,0
DB00480,CELL_DRUG,TE-12,0
DB00480,CELL_DRUG,TC-YIK,0
DB00480,CELL_DRUG,BT-474,0
DB00480,CELL_DRUG,OAW-28,0
DB00480,CELL_DRUG,LCLC-97TM1,0
DB00480,CELL_DRUG,D-247MG,0
DB00480,CELL_DRUG,D-263MG,0
DB00480,CELL_DRUG,D-336MG,0
DB00480,CELL_DRUG,D-392MG,0
DB00480,CELL_DRUG,D-423MG,0
DB00480,CELL_DRUG,D-502MG,0
DB00480,CELL_DRUG,D-566MG,0
DB00480,CELL_DRUG,CAMA-1,0
DB00480,CELL_DRUG,Caov-4,0
DB00480,CELL_DRUG,BT-483,0
DB00480,CELL_DRUG,M059J,0
DB00480,CELL_DRUG,OMC-1,0
DB00480,CELL_DRUG,ES8,0
DB00480,CELL_DRUG,ES4,0
DB00480,CELL_DRUG,ES6,0
DB00480,CELL_DRUG,ES1,0
DB00480,CELL_DRUG,EW-3,0
DB00480,CELL_DRUG,EW-1,0
DB00480,CELL_DRUG,EW-18,0
DB00480,CELL_DRUG,EW-16,0
DB00480,CELL_DRUG,EW-13,0
DB00480,CELL_DRUG,EW-22,0
DB00480,CELL_DRUG,EW-24,0
DB00480,CELL_DRUG,LAN-6,0
DB00480,CELL_DRUG,NB10,0
DB00480,CELL_DRUG,NB12,0
DB00480,CELL_DRUG,NB6,0
DB00480,CELL_DRUG,NB7,0
DB00480,CELL_DRUG,NB17,0
DB00480,CELL_DRUG,NB5,0
DB00480,CELL_DRUG,NB13,0
DB00480,CELL_DRUG,NB14,0
DB00480,CELL_DRUG,NB1,0
DB00480,CELL_DRUG,RH-1,0
DB00480,CELL_DRUG,RH-18,0
DB00480,CELL_DRUG,MZ2-MEL,0
DB00480,CELL_DRUG,Jurkat,0
DB00480,CELL_DRUG,LS-180,0
DB00480,CELL_DRUG,BICR78,0
DB00480,CELL_DRUG,CCK-81,0
DB00480,CELL_DRUG,CL-40,0
DB00480,CELL_DRUG,COLO-783,0
DB00480,CELL_DRUG,EN,0
DB00480,CELL_DRUG,ES-2,0
DB00480,CELL_DRUG,FU-OV-1,0
DB00480,CELL_DRUG,G-MEL,0
DB00480,CELL_DRUG,NCI-H2591,0
DB00480,CELL_DRUG,NCI-H2595,0
DB00480,CELL_DRUG,NCI-H2731,0
DB00480,CELL_DRUG,NCI-H2804,0
DB00480,CELL_DRUG,NCI-H2869,0
DB00480,CELL_DRUG,NCI-H290,0
DB00480,CELL_DRUG,NCI-H3118,0
DB00480,CELL_DRUG,NCI-H513,0
DB00480,CELL_DRUG,HCC-15,0
DB00480,CELL_DRUG,HCC-366,0
DB00480,CELL_DRUG,HCC-44,0
DB00480,CELL_DRUG,HCC-827,0
DB00480,CELL_DRUG,Hep3B2-1-7,0
DB00480,CELL_DRUG,Hs-633T,0
DB00480,CELL_DRUG,Hs-683,0
DB00480,CELL_DRUG,Hs-746T,0
DB00480,CELL_DRUG,IGR-37,0
DB00480,CELL_DRUG,IHH-4,0
DB00480,CELL_DRUG,IM-95,0
DB00480,CELL_DRUG,JHH-2,0
DB00480,CELL_DRUG,JHH-4,0
DB00480,CELL_DRUG,JHH-6,0
DB00480,CELL_DRUG,JHH-7,0
DB00480,CELL_DRUG,JHU-011,0
DB00480,CELL_DRUG,JHU-022,0
DB00480,CELL_DRUG,KYSE-220,0
DB00480,CELL_DRUG,LN-18,0
DB00480,CELL_DRUG,LN-229,0
DB00480,CELL_DRUG,LNZTA3WT4,0
DB00480,CELL_DRUG,MDA-MB-436,0
DB00480,CELL_DRUG,MDST8,0
DB00480,CELL_DRUG,MFE-319,0
DB00480,CELL_DRUG,ML-1,0
DB00480,CELL_DRUG,MS751,0
DB00480,CELL_DRUG,NCI-H1836,0
DB00480,CELL_DRUG,NCI-H1869,0
DB00480,CELL_DRUG,NCI-H1915,0
DB00480,CELL_DRUG,NCI-H1944,0
DB00480,CELL_DRUG,NCI-H196,0
DB00480,CELL_DRUG,NCI-H2023,0
DB00480,CELL_DRUG,NCI-H211,0
DB00480,CELL_DRUG,NCI-H3122,0
DB00480,CELL_DRUG,NCI-H647,0
DB00480,CELL_DRUG,NCI-H841,0
DB00480,CELL_DRUG,NCI-H847,0
DB00480,CELL_DRUG,OSC-20,0
DB00480,CELL_DRUG,OV-90,0
DB00480,CELL_DRUG,OVISE,0
DB00480,CELL_DRUG,OVKATE,0
DB00480,CELL_DRUG,OVMIU,0
DB00480,CELL_DRUG,PA-TU-8988T,0
DB00480,CELL_DRUG,PC-3_[JPC-3],0
DB00480,CELL_DRUG,PCI-15A,0
DB00480,CELL_DRUG,PCI-38,0
DB00480,CELL_DRUG,PCI-6A,0
DB00480,CELL_DRUG,PE-CA-PJ15,0
DB00480,CELL_DRUG,RERF-GC-1B,0
DB00480,CELL_DRUG,RH-41,0
DB00480,CELL_DRUG,SISO,0
DB00480,CELL_DRUG,SKN,0
DB00480,CELL_DRUG,SNU-182,0
DB00480,CELL_DRUG,SNU-398,0
DB00480,CELL_DRUG,SU8686,0
DB00480,CELL_DRUG,SUIT-2,0
DB00480,CELL_DRUG,SW156,0
DB00480,CELL_DRUG,TC-71,0
DB00480,CELL_DRUG,TOV-21G,0
DB00480,CELL_DRUG,TT2609-C02,0
DB00480,CELL_DRUG,VMRC-RCW,0
DB00480,CELL_DRUG,WM278,0
DB00480,CELL_DRUG,SUP-B15,0
DB00480,CELL_DRUG,H3255,0
DB00480,CELL_DRUG,201T,0
DB00480,CELL_DRUG,451Lu,0
DB00480,CELL_DRUG,ASH-3,0
DB00480,CELL_DRUG,BICR10,0
DB00480,CELL_DRUG,CAL-29,0
DB00480,CELL_DRUG,CAL-78,0
DB00480,CELL_DRUG,CHSA0011,0
DB00480,CELL_DRUG,CHSA0108,0
DB00480,CELL_DRUG,CL-11,0
DB00480,CELL_DRUG,CL-34,0
DB00480,CELL_DRUG,CS1,0
DB00480,CELL_DRUG,DAN-G,0
DB00480,CELL_DRUG,EFM-192A,0
DB00480,CELL_DRUG,FU97,0
DB00480,CELL_DRUG,G-292-Clone-A141B1,0
DB00480,CELL_DRUG,NCI-H2369,0
DB00480,CELL_DRUG,NCI-H2373,0
DB00480,CELL_DRUG,NCI-H2461,0
DB00480,CELL_DRUG,NCI-H2722,0
DB00480,CELL_DRUG,HCC1428,0
DB00480,CELL_DRUG,HCC202,0
DB00480,CELL_DRUG,HCC-78,0
DB00480,CELL_DRUG,HDQ-P1,0
DB00480,CELL_DRUG,ALL-SIL,0
DB00480,CELL_DRUG,AMO-1,0
DB00480,CELL_DRUG,COR-L95,0
DB00480,CELL_DRUG,DND-41,0
DB00480,CELL_DRUG,EJM,0
DB00480,CELL_DRUG,Farage,0
DB00480,CELL_DRUG,HeLa,0
DB00480,CELL_DRUG,HPAC,0
DB00480,CELL_DRUG,Hs-766T,0
DB00480,CELL_DRUG,Hs-939-T,0
DB00480,CELL_DRUG,Hs-940-T,0
DB00480,CELL_DRUG,huH-1,0
DB00480,CELL_DRUG,JHH-1,0
DB00480,CELL_DRUG,JHU-029,0
DB00480,CELL_DRUG,JIMT-1,0
DB00480,CELL_DRUG,K2,0
DB00480,CELL_DRUG,KMH-2,0
DB00480,CELL_DRUG,KMRC-1,0
DB00480,CELL_DRUG,KMRC-20,0
DB00480,CELL_DRUG,KON,0
DB00480,CELL_DRUG,KP-1N,0
DB00480,CELL_DRUG,KP-2,0
DB00480,CELL_DRUG,KP-3,0
DB00480,CELL_DRUG,KYSE-50,0
DB00480,CELL_DRUG,LC-1-sq,0
DB00480,CELL_DRUG,LOU-NH91,0
DB00480,CELL_DRUG,NCI-H1435,0
DB00480,CELL_DRUG,NCI-H1568,0
DB00480,CELL_DRUG,NCI-H1688,0
DB00480,CELL_DRUG,NCI-H1781,0
DB00480,CELL_DRUG,NCI-H2110,0
DB00480,CELL_DRUG,NCI-H2135,0
DB00480,CELL_DRUG,NCI-H2172,0
DB00480,CELL_DRUG,NCI-H2444,0
DB00480,CELL_DRUG,NUGC-4,0
DB00480,CELL_DRUG,OCUM-1,0
DB00480,CELL_DRUG,OE21,0
DB00480,CELL_DRUG,OSC-19,0
DB00480,CELL_DRUG,OVTOKO,0
DB00480,CELL_DRUG,PANC-02-03,0
DB00480,CELL_DRUG,PANC-04-03,0
DB00480,CELL_DRUG,PA-TU-8902,0
DB00480,CELL_DRUG,PCI-30,0
DB00480,CELL_DRUG,PCI-4B,0
DB00480,CELL_DRUG,PL4,0
DB00480,CELL_DRUG,QGP-1,0
DB00480,CELL_DRUG,RERF-LC-KJ,0
DB00480,CELL_DRUG,RERF-LC-Sq1,0
DB00480,CELL_DRUG,RKN,0
DB00480,CELL_DRUG,SCC90,0
DB00480,CELL_DRUG,SKN-3,0
DB00480,CELL_DRUG,STS-0421,0
DB00480,CELL_DRUG,SW1271,0
DB00480,CELL_DRUG,T-T,0
DB00480,CELL_DRUG,TMK-1,0
DB00480,CELL_DRUG,TOV-112D,0
DB00480,CELL_DRUG,VCaP,0
DB00480,CELL_DRUG,WM1552C,0
DB00480,CELL_DRUG,WM35,0
DB00480,CELL_DRUG,WM793B,0
DB00480,CELL_DRUG,GA-10,0
DB00480,CELL_DRUG,GRANTA-519,0
DB00480,CELL_DRUG,HCC1500,0
DB00480,CELL_DRUG,CHSA8926,0
DB00480,CELL_DRUG,COR-L321,0
DB00480,CELL_DRUG,HSC-39,0
DB00480,CELL_DRUG,KARPAS-1106P,0
DB00480,CELL_DRUG,KARPAS-620,0
DB00480,CELL_DRUG,KCL-22,0
DB00480,CELL_DRUG,KOPN-8,0
DB00480,CELL_DRUG,L-1236,0
DB00480,CELL_DRUG,MDA-MB-330,0
DB00480,CELL_DRUG,ME-1,0
DB00480,CELL_DRUG,MOLM-13,0
DB00480,CELL_DRUG,MY-M12,0
DB00480,CELL_DRUG,NCI-H1341,0
DB00480,CELL_DRUG,NCI-H1876,0
DB00480,CELL_DRUG,NCI-H2066,0
DB00480,CELL_DRUG,NU-DUL-1,0
DB00480,CELL_DRUG,OCI-AML5,0
DB00480,CELL_DRUG,OCI-LY-19,0
DB00480,CELL_DRUG,OCI-M1,0
DB00480,CELL_DRUG,PL-21,0
DB00480,CELL_DRUG,PWR-1E,0
DB00480,CELL_DRUG,RC-K8,0
DB00480,CELL_DRUG,ROS-50,0
DB00480,CELL_DRUG,SLVL,0
DB00480,CELL_DRUG,SU-DHL-5,0
DB00480,CELL_DRUG,SU-DHL-6,0
DB00480,CELL_DRUG,SUP-HD1,0
DB00480,CELL_DRUG,SUP-M2,0
DB00480,CELL_DRUG,TK,0
DB00480,CELL_DRUG,VAL,0
DB00480,CELL_DRUG,WSU-DLCL2,0
DB00480,CELL_DRUG,DOV13,0
DB00480,CELL_DRUG,Hey,0
DB00480,CELL_DRUG,JHOS-2,0
DB00480,CELL_DRUG,JHOS-3,0
DB00480,CELL_DRUG,JHOS-4,0
DB00480,CELL_DRUG,OV-7,0
DB00480,CELL_DRUG,OV-17R,0
DB00480,CELL_DRUG,OV-56,0
DB00480,CELL_DRUG,OVCA420,0
DB00480,CELL_DRUG,OVCA433,0
DB00480,CELL_DRUG,PEO1,0
DB00480,CELL_DRUG,UWB1.289,0
DB00480,CELL_DRUG,FLO-1,0
DB00480,CELL_DRUG,OACp4C,0
DB00480,CELL_DRUG,OACM5-1,0
DB00480,CELL_DRUG,SK-GT-4,0
DB00480,CELL_DRUG,ESO26,0
DB00480,CELL_DRUG,ESO51,0
DB00480,CELL_DRUG,KYAE-1,0
DB00480,CELL_DRUG,EMC-BAC-1,0
DB00480,CELL_DRUG,EMC-BAC-2,0
DB00480,CELL_DRUG,TE-4,0
DB00480,CELL_DRUG,NCC010,0
DB00480,CELL_DRUG,NCC021,0
DB00480,CELL_DRUG,RCC-FG2,0
DB00480,CELL_DRUG,RCC-JF,0
DB00480,CELL_DRUG,RCC-JW,0
DB00480,CELL_DRUG,RCC-ER,0
DB00480,CELL_DRUG,RCC-AB,0
DB00480,CELL_DRUG,RCC-MF,0
DB00480,CELL_DRUG,KMS-11,0
DB00480,CELL_DRUG,SNU-407,0
DB00480,CELL_DRUG,SNU-61,0
DB00480,CELL_DRUG,SNU-81,0
DB00480,CELL_DRUG,SNU-C5,0
DB00480,CELL_DRUG,DiFi,0
DB06626,CELL_DRUG,ChaGo-K-1,0
DB06626,CELL_DRUG,NCI-H2030,0
DB06626,CELL_DRUG,NCI-H2291,0
DB06626,CELL_DRUG,LB2518-MEL,0
DB06626,CELL_DRUG,MZ1-PC,0
DB06626,CELL_DRUG,MZ7-mel,0
DB06626,CELL_DRUG,NCI-H1304,0
DB06626,CELL_DRUG,TE-10,0
DB06626,CELL_DRUG,EHEB,0
DB06626,CELL_DRUG,HT,0
DB06626,CELL_DRUG,IPC-298,0
DB06626,CELL_DRUG,KNS-42,0
DB06626,CELL_DRUG,MEL-HO,0
DB06626,CELL_DRUG,NMC-G1,0
DB06626,CELL_DRUG,no-11,0
DB06626,CELL_DRUG,no-10,0
DB06626,CELL_DRUG,NCI-H1436,0
DB06626,CELL_DRUG,RVH-421,0
DB06626,CELL_DRUG,SCH,0
DB06626,CELL_DRUG,SK-MEL-3,0
DB06626,CELL_DRUG,SK-MEL-31,0
DB06626,CELL_DRUG,SCC-25,0
DB06626,CELL_DRUG,RERF-LC-MS,0
DB06626,CELL_DRUG,KNS-81-FD,0
DB06626,CELL_DRUG,MMAc-SF,0
DB06626,CELL_DRUG,D-336MG,0
DB06626,CELL_DRUG,NCI-H1836,0
DB06626,CELL_DRUG,PE-CA-PJ15,0
DB06626,CELL_DRUG,NCI-H2172,0
DB06626,CELL_DRUG,NCI-H2444,0
DB06626,CELL_DRUG,ROS-50,0
DB06626,CELL_DRUG,JHOS-3,0
DB06626,CELL_DRUG,UWB1.289,0
DB06626,CELL_DRUG,RCC-AB,0
DB06469,CELL_DRUG,NCI-H1693,0
DB06469,CELL_DRUG,NCI-H2228,0
DB06469,CELL_DRUG,LU-65,0
DB06469,CELL_DRUG,HCC2218,0
DB06469,CELL_DRUG,LU-165,0
DB06469,CELL_DRUG,MZ7-mel,0
DB06469,CELL_DRUG,NCI-H322M,0
DB06469,CELL_DRUG,U031,0
DB06469,CELL_DRUG,EB-3,0
DB06469,CELL_DRUG,HCC1419,0
DB06469,CELL_DRUG,NCI-H1793,0
DB06469,CELL_DRUG,NCI-H1993,0
DB06469,CELL_DRUG,SW837,0
DB06469,CELL_DRUG,CW-2,0
DB06469,CELL_DRUG,LS-1034,0
DB06469,CELL_DRUG,NCI-H513,0
DB06469,CELL_DRUG,OVKATE,0
DB06469,CELL_DRUG,HCC202,0
DB06469,CELL_DRUG,NCI-H1435,0
DB06469,CELL_DRUG,NCI-H2135,0
DB06469,CELL_DRUG,OACM5-1,0
DB05134,CELL_DRUG,NCI-H1417,0
DB05134,CELL_DRUG,LU-165,0
DB05134,CELL_DRUG,COR-L105,0
DB05134,CELL_DRUG,SW1463,0
DB05134,CELL_DRUG,RCC10RGB,0
DB05134,CELL_DRUG,Caov-4,0
DB05134,CELL_DRUG,OVISE,0
DB05134,CELL_DRUG,NCI-H2722,0
DB05134,CELL_DRUG,QGP-1,0
DB05134,CELL_DRUG,ROS-50,0
DB05134,CELL_DRUG,JHOS-4,0
DB05470,CELL_DRUG,PFSK-1,0
DB05470,CELL_DRUG,ES7,0
DB05470,CELL_DRUG,COLO-829,0
DB05470,CELL_DRUG,SW780,0
DB05470,CELL_DRUG,TCCSUP,0
DB05470,CELL_DRUG,C-33-A,0
DB05470,CELL_DRUG,C-4-I,0
DB05470,CELL_DRUG,42-MG-BA,0
DB05470,CELL_DRUG,GB-1,0
DB05470,CELL_DRUG,U-118-MG,0
DB05470,CELL_DRUG,U-87-MG,0
DB05470,CELL_DRUG,YKG-1,0
DB05470,CELL_DRUG,ChaGo-K-1,0
DB05470,CELL_DRUG,COR-L23,0
DB05470,CELL_DRUG,LK-2,0
DB05470,CELL_DRUG,NCI-H1437,0
DB05470,CELL_DRUG,NCI-H1623,0
DB05470,CELL_DRUG,NCI-H1650,0
DB05470,CELL_DRUG,NCI-H1693,0
DB05470,CELL_DRUG,NCI-H1838,0
DB05470,CELL_DRUG,NCI-H2228,0
DB05470,CELL_DRUG,NCI-H2342,0
DB05470,CELL_DRUG,NCI-H2347,0
DB05470,CELL_DRUG,NCI-H2405,0
DB05470,CELL_DRUG,NCI-H661,0
DB05470,CELL_DRUG,DMS-114,0
DB05470,CELL_DRUG,DMS-273,0
DB05470,CELL_DRUG,NCI-H1417,0
DB05470,CELL_DRUG,NCI-H187,0
DB05470,CELL_DRUG,NCI-H2029,0
DB05470,CELL_DRUG,NCI-H2141,0
DB05470,CELL_DRUG,NCI-H345,0
DB05470,CELL_DRUG,NCI-H446,0
DB05470,CELL_DRUG,NCI-H2052,0
DB05470,CELL_DRUG,SK-N-DZ,0
DB05470,CELL_DRUG,LU-135,0
DB05470,CELL_DRUG,SK-N-SH,0
DB05470,CELL_DRUG,NCI-H2030,0
DB05470,CELL_DRUG,NCI-H2122,0
DB05470,CELL_DRUG,NCI-H1734,0
DB05470,CELL_DRUG,NCI-H650,0
DB05470,CELL_DRUG,T24,0
DB05470,CELL_DRUG,NCI-H2087,0
DB05470,CELL_DRUG,SW756,0
DB05470,CELL_DRUG,NCI-H727,0
DB05470,CELL_DRUG,Calu-6,0
DB05470,CELL_DRUG,LU-65,0
DB05470,CELL_DRUG,HPAF-II,0
DB05470,CELL_DRUG,NCI-H2009,0
DB05470,CELL_DRUG,NCI-H2291,0
DB05470,CELL_DRUG,SW900,0
DB05470,CELL_DRUG,TE-5,0
DB05470,CELL_DRUG,HCC1954,0
DB05470,CELL_DRUG,HCC1143,0
DB05470,CELL_DRUG,HCC1395,0
DB05470,CELL_DRUG,HCC1937,0
DB05470,CELL_DRUG,HCC38,0
DB05470,CELL_DRUG,BB30-HNC,0
DB05470,CELL_DRUG,BB49-HNC,0
DB05470,CELL_DRUG,BEN,0
DB05470,CELL_DRUG,CAL-12T,0
DB05470,CELL_DRUG,CP66-MEL,0
DB05470,CELL_DRUG,D-542MG,0
DB05470,CELL_DRUG,DMS-79,0
DB05470,CELL_DRUG,EBC-1,0
DB05470,CELL_DRUG,EC-GI-10,0
DB05470,CELL_DRUG,EPLC-272H,0
DB05470,CELL_DRUG,HA7-RCC,0
DB05470,CELL_DRUG,IST-SL2,0
DB05470,CELL_DRUG,KNS-62,0
DB05470,CELL_DRUG,KOSC-2,0
DB05470,CELL_DRUG,KP-4,0
DB05470,CELL_DRUG,KYSE-140,0
DB05470,CELL_DRUG,KYSE-410,0
DB05470,CELL_DRUG,KYSE-520,0
DB05470,CELL_DRUG,KYSE-70,0
DB05470,CELL_DRUG,LB1047-RCC,0
DB05470,CELL_DRUG,LB373-MEL-D,0
DB05470,CELL_DRUG,LB771-HNC,0
DB05470,CELL_DRUG,LU-165,0
DB05470,CELL_DRUG,MZ7-mel,0
DB05470,CELL_DRUG,NCI-H1304,0
DB05470,CELL_DRUG,NCI-H1563,0
DB05470,CELL_DRUG,PC-14,0
DB05470,CELL_DRUG,SK-MM-2,0
DB05470,CELL_DRUG,TE-15,0
DB05470,CELL_DRUG,U-266,0
DB05470,CELL_DRUG,BE2-M17,0
DB05470,CELL_DRUG,SIMA,0
DB05470,CELL_DRUG,TE-1,0
DB05470,CELL_DRUG,TE-10,0
DB05470,CELL_DRUG,TE-8,0
DB05470,CELL_DRUG,CAPAN-1,0
DB05470,CELL_DRUG,OVCAR-3,0
DB05470,CELL_DRUG,PC-3,0
DB05470,CELL_DRUG,HCT-15,0
DB05470,CELL_DRUG,T47D,0
DB05470,CELL_DRUG,MCF7,0
DB05470,CELL_DRUG,A498,0
DB05470,CELL_DRUG,A549,0
DB05470,CELL_DRUG,ACHN,0
DB05470,CELL_DRUG,BT-549,0
DB05470,CELL_DRUG,SK-MEL-2,0
DB05470,CELL_DRUG,SK-OV-3,0
DB05470,CELL_DRUG,SW620,0
DB05470,CELL_DRUG,IGROV-1,0
DB05470,CELL_DRUG,OVCAR-5,0
DB05470,CELL_DRUG,EKVX,0
DB05470,CELL_DRUG,HCC2998,0
DB05470,CELL_DRUG,HOP-62,0
DB05470,CELL_DRUG,HOP-92,0
DB05470,CELL_DRUG,M14,0
DB05470,CELL_DRUG,UACC-62,0
DB05470,CELL_DRUG,UACC-257,0
DB05470,CELL_DRUG,RXF393,0
DB05470,CELL_DRUG,SN12C,0
DB05470,CELL_DRUG,TK10,0
DB05470,CELL_DRUG,U031,0
DB05470,CELL_DRUG,SNB75,0
DB05470,CELL_DRUG,SF268,0
DB05470,CELL_DRUG,KM12,0
DB05470,CELL_DRUG,OVCAR-4,0
DB05470,CELL_DRUG,BxPC-3,0
DB05470,CELL_DRUG,BHT-101,0
DB05470,CELL_DRUG,Becker,0
DB05470,CELL_DRUG,ABC-1,0
DB05470,CELL_DRUG,A253,0
DB05470,CELL_DRUG,8305C,0
DB05470,CELL_DRUG,647-V,0
DB05470,CELL_DRUG,BT-20,0
DB05470,CELL_DRUG,COLO-824,0
DB05470,CELL_DRUG,COLO-792,0
DB05470,CELL_DRUG,COLO-680N,0
DB05470,CELL_DRUG,CCF-STTG1,0
DB05470,CELL_DRUG,Ca-Ski,0
DB05470,CELL_DRUG,CAL-120,0
DB05470,CELL_DRUG,CAL-62,0
DB05470,CELL_DRUG,C32,0
DB05470,CELL_DRUG,DBTRG-05MG,0
DB05470,CELL_DRUG,DK-MG,0
DB05470,CELL_DRUG,EB-3,0
DB05470,CELL_DRUG,EFM-19,0
DB05470,CELL_DRUG,FADU,0
DB05470,CELL_DRUG,G-361,0
DB05470,CELL_DRUG,GCIY,0
DB05470,CELL_DRUG,GDM-1,0
DB05470,CELL_DRUG,GI-ME-N,0
DB05470,CELL_DRUG,GMS-10,0
DB05470,CELL_DRUG,GOTO,0
DB05470,CELL_DRUG,GCT,0
DB05470,CELL_DRUG,HC-1,0
DB05470,CELL_DRUG,HCC1419,0
DB05470,CELL_DRUG,HCC1569,0
DB05470,CELL_DRUG,HCC70,0
DB05470,CELL_DRUG,HMV-II,0
DB05470,CELL_DRUG,HT,0
DB05470,CELL_DRUG,HT-1197,0
DB05470,CELL_DRUG,HT-1376,0
DB05470,CELL_DRUG,HT-144,0
DB05470,CELL_DRUG,HT-3,0
DB05470,CELL_DRUG,HuCCT1,0
DB05470,CELL_DRUG,HuH-7,0
DB05470,CELL_DRUG,HuO9,0
DB05470,CELL_DRUG,IST-MEL1,0
DB05470,CELL_DRUG,JEG-3,0
DB05470,CELL_DRUG,KALS-1,0
DB05470,CELL_DRUG,KINGS-1,0
DB05470,CELL_DRUG,HuP-T3,0
DB05470,CELL_DRUG,HuP-T4,0
DB05470,CELL_DRUG,HT55,0
DB05470,CELL_DRUG,HT-115,0
DB05470,CELL_DRUG,H-EMC-SS,0
DB05470,CELL_DRUG,DMS-53,0
DB05470,CELL_DRUG,KS-1,0
DB05470,CELL_DRUG,KP-N-YN,0
DB05470,CELL_DRUG,KYSE-270,0
DB05470,CELL_DRUG,KYSE-450,0
DB05470,CELL_DRUG,L-428,0
DB05470,CELL_DRUG,LC-2-ad,0
DB05470,CELL_DRUG,LC4-1,0
DB05470,CELL_DRUG,LoVo,0
DB05470,CELL_DRUG,LS-411N,0
DB05470,CELL_DRUG,LS-513,0
DB05470,CELL_DRUG,LU-99A,0
DB05470,CELL_DRUG,MDA-MB-175-VII,0
DB05470,CELL_DRUG,MDA-MB-453,0
DB05470,CELL_DRUG,MEL-JUSO,0
DB05470,CELL_DRUG,MES-SA,0
DB05470,CELL_DRUG,MFE-280,0
DB05470,CELL_DRUG,MFE-296,0
DB05470,CELL_DRUG,MG-63,0
DB05470,CELL_DRUG,MKN1,0
DB05470,CELL_DRUG,MKN28,0
DB05470,CELL_DRUG,MOG-G-CCM,0
DB05470,CELL_DRUG,Mo-T,0
DB05470,CELL_DRUG,MSTO-211H,0
DB05470,CELL_DRUG,NCI-H520,0
DB05470,CELL_DRUG,SNU-5,0
DB05470,CELL_DRUG,NH-12,0
DB05470,CELL_DRUG,NMC-G1,0
DB05470,CELL_DRUG,no-11,0
DB05470,CELL_DRUG,no-10,0
DB05470,CELL_DRUG,NUGC-3,0
DB05470,CELL_DRUG,NCI-H747,0
DB05470,CELL_DRUG,NCI-H596,0
DB05470,CELL_DRUG,NCI-H441,0
DB05470,CELL_DRUG,NCI-N87,0
DB05470,CELL_DRUG,NCI-H2452,0
DB05470,CELL_DRUG,NCI-H1793,0
DB05470,CELL_DRUG,NCI-H358,0
DB05470,CELL_DRUG,NCI-H1581,0
DB05470,CELL_DRUG,NCI-H1573,0
DB05470,CELL_DRUG,NCI-H1703,0
DB05470,CELL_DRUG,NCI-H1755,0
DB05470,CELL_DRUG,NCI-H1993,0
DB05470,CELL_DRUG,OS-RC-2,0
DB05470,CELL_DRUG,OC-314,0
DB05470,CELL_DRUG,RCM-1,0
DB05470,CELL_DRUG,RD,0
DB05470,CELL_DRUG,RMG-I,0
DB05470,CELL_DRUG,RVH-421,0
DB05470,CELL_DRUG,SCC-9,0
DB05470,CELL_DRUG,SCH,0
DB05470,CELL_DRUG,SF126,0
DB05470,CELL_DRUG,SH-4,0
DB05470,CELL_DRUG,SK-CO-1,0
DB05470,CELL_DRUG,SK-HEP-1,0
DB05470,CELL_DRUG,SK-LU-1,0
DB05470,CELL_DRUG,SK-MEL-1,0
DB05470,CELL_DRUG,SK-MEL-3,0
DB05470,CELL_DRUG,SK-MEL-24,0
DB05470,CELL_DRUG,SK-MEL-30,0
DB05470,CELL_DRUG,SK-MEL-31,0
